Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","08/04/2021 17:45 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=68pPz6
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:,all
"Country of asylum:"
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Refugees under UNHCR's mandate",Asylum-seekers,"IDPs of concern to UNHCR","Venezuelans displaced abroad","Stateless persons","Others of concern"
1993,Hungary,HUN,-,-,5014,0,0,,0,0
1993,"Cote d'Ivoire",CIV,-,-,41,0,0,,0,0
1993,India,IND,-,-,1491,0,0,,0,0
1993,Indonesia,IDN,-,-,7925,0,0,,0,0
1993,"Iran (Islamic Rep. of)",IRN,-,-,115516,0,0,,0,0
1993,Iraq,IRQ,-,-,771074,0,0,,0,0
1993,Israel,ISR,-,-,114,0,0,,0,0
1993,Jamaica,JAM,-,-,5,0,0,,0,0
1993,Jordan,JOR,-,-,239,0,0,,0,0
1993,Kenya,KEN,-,-,83,0,0,,0,0
1993,"Rep. of Korea",KOR,-,-,5,0,0,,0,0
1993,Kuwait,KWT,-,-,91,0,0,,0,0
1993,"Lao People's Dem. Rep.",LAO,-,-,74500,0,0,,0,0
1993,Liberia,LBR,-,-,704048,0,0,,0,0
1993,Libya,LBY,-,-,595,0,0,,0,0
1993,Lebanon,LBN,-,-,10629,0,0,,0,0
1993,Lesotho,LSO,-,-,55,0,0,,0,0
1993,"Sri Lanka",LKA,-,-,91837,0,29400,,0,0
1993,Lithuania,LTU,-,-,15,0,0,,0,0
1993,Latvia,LVA,-,-,5,0,0,,0,0
1993,Mauritania,MRT,-,-,67887,0,0,,0,0
1993,"North Macedonia",MKD,-,-,1895,0,0,,0,0
1993,"Rep. of Moldova",MDA,-,-,5,0,0,,0,0
1993,Mali,MLI,-,-,98575,0,0,,0,0
1993,Malaysia,MYS,-,-,5,0,0,,0,0
1993,Malawi,MWI,-,-,43,0,0,,0,0
1993,Morocco,MAR,-,-,105,0,0,,0,0
1993,Mozambique,MOZ,-,-,1172548,0,0,,0,0
1993,Myanmar,MMR,-,-,281571,0,0,,0,0
1993,Namibia,NAM,-,-,133,0,0,,0,0
1993,Niger,NER,-,-,22306,0,0,,0,0
1993,Nicaragua,NIC,-,-,33056,0,0,,0,0
1993,Nigeria,NGA,-,-,95,0,0,,0,0
1993,Pakistan,PAK,-,-,1420,0,0,,0,0
1993,Panama,PAN,-,-,677,0,0,,0,0
1993,Paraguay,PRY,-,-,15,0,0,,0,0
1993,Peru,PER,-,-,1967,0,0,,0,0
1993,Philippines,PHL,-,-,111,0,0,,0,0
1993,Poland,POL,-,-,13385,0,0,,0,0
1993,Romania,ROU,-,-,23566,0,0,,0,0
1993,"South Africa",ZAF,-,-,9087,0,0,,0,0
1993,"Russian Federation",RUS,-,-,243312,0,0,,0,0
1993,Rwanda,RWA,-,-,450459,0,0,,0,0
1993,"El Salvador",SLV,-,-,26125,0,0,,0,0
1993,"Saudi Arabia",SAU,-,-,5,0,0,,0,0
1993,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,58255,0,0,,0,0
1993,Senegal,SEN,-,-,22594,0,0,,0,0
1993,Seychelles,SYC,-,-,27,0,0,,0,0
1993,"Sierra Leone",SLE,-,-,311181,0,532000,,0,0
1993,Somalia,SOM,-,-,574612,0,0,,0,0
1993,"Viet Nam",VNM,-,-,527625,0,0,,0,0
1993,Sudan,SDN,-,-,393868,0,0,,0,0
1993,Suriname,SUR,-,-,894,0,0,,0,0
1993,Slovenia,SVN,-,-,28429,0,0,,0,0
1993,"Syrian Arab Rep.",SYR,-,-,5412,0,0,,0,0
1993,"United Rep. of Tanzania",TZA,-,-,32,0,0,,0,0
1993,Thailand,THA,-,-,33,0,0,,0,0
1993,Tajikistan,TJK,-,-,70108,0,520000,,0,0
1993,Togo,TGO,-,-,291055,0,0,,0,0
1993,Tunisia,TUN,-,-,106,0,0,,0,0
1993,Turkey,TUR,-,-,16767,0,0,,0,0
1993,Uganda,UGA,-,-,33406,0,0,,0,0
1993,Ukraine,UKR,-,-,133,0,0,,0,0
1993,Uruguay,URY,-,-,164,0,0,,0,0
1993,"United States of America",USA,-,-,10,0,0,,0,0
1993,"Venezuela (Bolivarian Republic of)",VEN,-,-,135,0,0,,0,0
1993,"Western Sahara",ESH,-,-,165000,0,0,,0,0
1993,Yemen,YEM,-,-,37,0,0,,0,0
1993,Zambia,ZMB,-,-,1573,0,0,,0,0
1993,Zimbabwe,ZWE,-,-,14,0,0,,0,0
1993,Stateless,XXA,-,-,28594,0,0,,0,0
1993,Tibetan,TIB,-,-,21132,0,0,,0,0
1993,"Unknown ",,-,-,2239029,743601,0,,0,0
1994,Afghanistan,AFG,-,-,2731166,0,332200,,0,0
1994,Albania,ALB,-,-,5021,0,0,,0,0
1994,Algeria,DZA,-,-,20744,0,0,,0,0
1994,Angola,AGO,-,-,282570,0,303800,,0,0
1994,Egypt,EGY,-,-,501,0,0,,0,0
1994,Argentina,ARG,-,-,467,0,0,,0,0
1994,Armenia,ARM,-,-,201837,0,72000,,0,0
1994,Austria,AUT,-,-,60,0,0,,0,0
1994,Azerbaijan,AZE,-,-,299092,0,663100,,0,0
1994,Bahrain,BHR,-,-,74,0,0,,0,0
1994,Barbados,BRB,-,-,5,0,0,,0,0
1994,Burundi,BDI,-,-,389698,0,89900,,0,0
1994,Benin,BEN,-,-,72,0,0,,0,0
1994,Bangladesh,BGD,-,-,56196,0,0,,0,0
1994,Bhutan,BTN,-,-,103270,0,0,,0,0
1994,"Burkina Faso",BFA,-,-,69,0,0,,0,0
1994,Belarus,BLR,-,-,37,0,0,,0,0
1994,"Bolivia (Plurinational State of)",BOL,-,-,177,0,0,,0,0
1994,Botswana,BWA,-,-,22,0,0,,0,0
1994,Brazil,BRA,-,-,41,0,0,,0,0
1994,"Bosnia and Herzegovina",BIH,-,-,776090,0,1282600,,0,0
1994,Bulgaria,BGR,-,-,4692,0,0,,0,0
1994,Belize,BLZ,-,-,8,0,0,,0,0
1994,Cambodia,KHM,-,-,8536,0,124100,,0,0
1994,Canada,CAN,-,-,5,0,0,,0,0
1994,"Central African Rep.",CAF,-,-,264,0,0,,0,0
1994,Chad,TCD,-,-,211968,0,0,,0,0
1994,China,CHN,-,-,113908,0,0,,0,0
1994,Chile,CHL,-,-,15475,0,0,,0,0
1994,Cameroon,CMR,-,-,236,0,0,,0,0
1994,Congo,COG,-,-,33,0,0,,0,0
1994,"Dem. Rep. of the Congo",COD,-,-,73279,0,0,,0,0
1994,Comoros,COM,-,-,5,0,0,,0,0
1994,Colombia,COL,-,-,1361,0,0,,0,0
1994,"Costa Rica",CRI,-,-,222,0,0,,0,0
1994,Cuba,CUB,-,-,23320,0,0,,0,0
1994,Cyprus,CYP,-,-,6,0,265000,,0,0
1994,Czechia,CZE,-,-,4650,0,0,,0,0
1994,Denmark,DNK,-,-,11,0,0,,0,0
1994,Djibouti,DJI,-,-,18065,0,0,,0,0
1994,"Dominican Rep.",DOM,-,-,30,0,0,,0,0
1994,Ecuador,ECU,-,-,174,0,0,,0,0
1994,"Equatorial Guinea",GNQ,-,-,340,0,0,,0,0
1994,Eritrea,ERI,-,-,422432,0,0,,0,0
1994,Estonia,EST,-,-,296,0,0,,0,0
1994,Ethiopia,ETH,-,-,226429,0,0,,0,0
1994,"French Guiana",GUF,-,-,5,0,0,,0,0
1994,Fiji,FJI,-,-,156,0,0,,0,0
1994,France,FRA,-,-,20,0,0,,0,0
1994,Gabon,GAB,-,-,22,0,0,,0,0
1994,Gambia,GMB,-,-,24,0,0,,0,0
1994,Palestinian,PSE,-,-,82559,0,0,,0,0
1994,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,106,0,0,,0,0
1994,Georgia,GEO,-,-,5114,0,280000,,0,0
1994,Germany,DEU,-,-,449,0,0,,0,0
1994,Ghana,GHA,-,-,14284,0,174400,,0,0
1994,Guinea-Bissau,GNB,-,-,5011,0,0,,0,0
1994,Greece,GRC,-,-,93,0,0,,0,0
1994,Grenada,GRD,-,-,5,0,0,,0,0
1994,Guatemala,GTM,-,-,49606,0,8000,,0,0
1994,Guinea,GIN,-,-,101,0,0,,0,0
1994,Guyana,GUY,-,-,69,0,0,,0,0
1994,Haiti,HTI,-,-,9800,0,0,,0,0
1994,"China, Hong Kong SAR",HKG,-,-,257,0,0,,0,0
1994,Honduras,HND,-,-,1212,0,0,,0,0
1994,Croatia,HRV,-,-,76256,0,307000,,0,0
1994,Hungary,HUN,-,-,4468,0,0,,0,0
1994,"Cote d'Ivoire",CIV,-,-,102,0,0,,0,0
1994,India,IND,-,-,3266,0,0,,0,0
1994,Indonesia,IDN,-,-,8727,0,0,,0,0
1994,Ireland,IRL,-,-,5,0,0,,0,0
1994,"Iran (Islamic Rep. of)",IRN,-,-,121288,0,0,,0,0
1994,Iraq,IRQ,-,-,749833,0,0,,0,0
1994,Israel,ISR,-,-,888,0,0,,0,0
1994,Italy,ITA,-,-,145,0,0,,0,0
1994,Jamaica,JAM,-,-,10,0,0,,0,0
1994,Jordan,JOR,-,-,440,0,0,,0,0
1994,Japan,JPN,-,-,7,0,0,,0,0
1994,Kazakhstan,KAZ,-,-,24,0,0,,0,0
1994,Kenya,KEN,-,-,8772,0,0,,0,0
1994,Kyrgyzstan,KGZ,-,-,13,0,0,,0,0
1994,"Rep. of Korea",KOR,-,-,17,0,0,,0,0
1994,Kuwait,KWT,-,-,758,0,0,,0,0
1994,"Lao People's Dem. Rep.",LAO,-,-,54895,0,0,,0,0
1994,Liberia,LBR,-,-,797834,0,220000,,0,0
1994,Libya,LBY,-,-,669,0,0,,0,0
1994,Lebanon,LBN,-,-,15649,0,0,,0,0
1994,"Sri Lanka",LKA,-,-,114454,0,9090,,0,0
1994,Lithuania,LTU,-,-,63,0,0,,0,0
1994,Latvia,LVA,-,-,95,0,0,,0,0
1994,Mauritania,MRT,-,-,68039,0,0,,0,0
1994,"North Macedonia",MKD,-,-,346,0,0,,0,0
1994,"Rep. of Moldova",MDA,-,-,455,0,0,,0,0
1994,Mexico,MEX,-,-,248,0,0,,0,0
1994,Mali,MLI,-,-,172903,0,3000,,0,0
1994,Malaysia,MYS,-,-,83,0,0,,0,0
1994,Malawi,MWI,-,-,60,0,0,,0,0
1994,Morocco,MAR,-,-,179,0,0,,0,0
1994,Mozambique,MOZ,-,-,234495,0,0,,0,0
1994,Malta,MLT,-,-,7,0,0,,0,0
1994,Myanmar,MMR,-,-,204512,0,0,,0,0
1994,Namibia,NAM,-,-,65,0,0,,0,0
1994,Nepal,NPL,-,-,5,0,0,,0,0
1994,Netherlands,NLD,-,-,75,0,0,,0,0
1994,Niger,NER,-,-,22019,0,0,,0,0
1994,Nicaragua,NIC,-,-,28596,0,0,,0,0
1994,Nigeria,NGA,-,-,587,0,0,,0,0
1994,Oman,OMN,-,-,5,0,0,,0,0
1994,Pakistan,PAK,-,-,4431,0,0,,0,0
1994,Panama,PAN,-,-,486,0,0,,0,0
1994,Paraguay,PRY,-,-,64,0,0,,0,0
1994,Peru,PER,-,-,4333,0,0,,0,0
1994,Philippines,PHL,-,-,435,0,0,,0,0
1994,Poland,POL,-,-,35934,0,0,,0,0
1994,Portugal,PRT,-,-,25,0,0,,0,0
1994,"Puerto Rico",PRI,-,-,12,0,0,,0,0
1994,Qatar,QAT,-,-,49,0,0,,0,0
1994,Romania,ROU,-,-,22273,0,0,,0,0
1994,"South Africa",ZAF,-,-,1514,0,0,,0,0
1994,"Russian Federation",RUS,-,-,251394,0,90800,,0,0
1994,Rwanda,RWA,-,-,2257570,0,300000,,0,0
1994,"El Salvador",SLV,-,-,30736,0,0,,0,0
1994,"Saudi Arabia",SAU,-,-,180,0,0,,0,0
1994,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,54975,0,0,,0,0
1994,Senegal,SEN,-,-,25619,0,0,,0,0
1994,Seychelles,SYC,-,-,553,0,0,,0,0
1994,Singapore,SGP,-,-,8,0,0,,0,0
1994,"Sierra Leone",SLE,-,-,275298,0,782000,,0,0
1994,Somalia,SOM,-,-,631420,0,0,,0,0
1994,Spain,ESP,-,-,42,0,0,,0,0
1994,"Viet Nam",VNM,-,-,539095,0,0,,0,0
1994,"Sao Tome and Principe",STP,-,-,28,0,0,,0,0
1994,Sudan,SDN,-,-,405129,0,0,,0,0
1994,Suriname,SUR,-,-,915,0,0,,0,0
1994,Slovakia,SVK,-,-,12,0,0,,0,0
1994,Slovenia,SVN,-,-,14829,0,0,,0,0
1994,Eswatini,SWZ,-,-,11,0,0,,0,0
1994,Sweden,SWE,-,-,11,0,0,,0,0
1994,Switzerland,CHE,-,-,8,0,0,,0,0
1994,"Syrian Arab Rep.",SYR,-,-,7087,0,0,,0,0
1994,"United Rep. of Tanzania",TZA,-,-,62,0,0,,0,0
1994,Thailand,THA,-,-,135,0,0,,0,0
1994,Tajikistan,TJK,-,-,57143,0,16000,,0,0
1994,Turkmenistan,TKM,-,-,7,0,0,,0,0
1994,Togo,TGO,-,-,167866,0,0,,0,0
1994,"Trinidad and Tobago",TTO,-,-,12,0,0,,0,0
1994,Tunisia,TUN,-,-,208,0,0,,0,0
1994,Turkey,TUR,-,-,28872,0,0,,0,0
1994,Uganda,UGA,-,-,31446,0,0,,0,0
1994,Ukraine,UKR,-,-,917,0,0,,0,0
1994,Uruguay,URY,-,-,363,0,0,,0,0
1994,"United States of America",USA,-,-,364,0,0,,0,0
1994,Uzbekistan,UZB,-,-,29060,0,0,,0,0
1994,"Saint Vincent and the Grenadines",VCT,-,-,7,0,0,,0,0
1994,"Venezuela (Bolivarian Republic of)",VEN,-,-,370,0,0,,0,0
1994,"Western Sahara",ESH,-,-,166493,0,0,,0,0
1994,Yemen,YEM,-,-,151,0,0,,0,0
1994,Zambia,ZMB,-,-,15,0,0,,0,0
1994,Zimbabwe,ZWE,-,-,38,0,0,,0,0
1994,Stateless,XXA,-,-,27929,0,0,,0,0
1994,Tibetan,TIB,-,-,21164,0,0,,0,0
1994,"Unknown ",,-,-,1803192,644640,0,,0,0
1995,Afghanistan,AFG,-,-,2679132,0,159600,,0,0
1995,Albania,ALB,-,-,5804,0,0,,0,0
1995,Algeria,DZA,-,-,1522,0,0,,0,0
1995,Angola,AGO,-,-,246653,0,0,,0,0
1995,Egypt,EGY,-,-,870,0,0,,0,0
1995,Argentina,ARG,-,-,330,0,0,,0,0
1995,Armenia,ARM,-,-,201439,0,72000,,0,0
1995,Austria,AUT,-,-,49,0,0,,0,0
1995,Azerbaijan,AZE,-,-,200519,0,622100,,0,0
1995,Bahrain,BHR,-,-,70,0,0,,0,0
1995,Burundi,BDI,-,-,350575,0,216400,,0,0
1995,Belgium,BEL,-,-,5,0,0,,0,0
1995,Benin,BEN,-,-,50,0,0,,0,0
1995,Bangladesh,BGD,-,-,56958,0,0,,0,0
1995,Bhutan,BTN,-,-,104746,0,0,,0,0
1995,"Burkina Faso",BFA,-,-,60,0,0,,0,0
1995,Belarus,BLR,-,-,84,0,0,,0,0
1995,"Bolivia (Plurinational State of)",BOL,-,-,180,0,0,,0,0
1995,Botswana,BWA,-,-,27,0,0,,0,0
1995,Brazil,BRA,-,-,52,0,0,,0,0
1995,"Brunei Darussalam",BRN,-,-,5,0,0,,0,0
1995,"Bosnia and Herzegovina",BIH,-,-,769753,0,1097800,,0,0
1995,Bulgaria,BGR,-,-,4157,0,0,,0,0
1995,Belize,BLZ,-,-,8,0,0,,0,0
1995,Cambodia,KHM,-,-,61224,0,49700,,0,0
1995,Canada,CAN,-,-,5,0,0,,0,0
1995,"Central African Rep.",CAF,-,-,241,0,0,,0,0
1995,Chad,TCD,-,-,59726,0,0,,0,0
1995,China,CHN,-,-,104691,0,0,,0,0
1995,Chile,CHL,-,-,14274,0,0,,0,0
1995,Cameroon,CMR,-,-,2018,0,0,,0,0
1995,Congo,COG,-,-,172,0,0,,0,0
1995,"Dem. Rep. of the Congo",COD,-,-,89742,0,0,,0,0
1995,Comoros,COM,-,-,10,0,0,,0,0
1995,Colombia,COL,-,-,1902,0,0,,0,0
1995,"Costa Rica",CRI,-,-,209,0,0,,0,0
1995,Cuba,CUB,-,-,24857,0,0,,0,0
1995,Cyprus,CYP,-,-,9,0,265000,,0,0
1995,Czechia,CZE,-,-,2040,0,0,,0,0
1995,Denmark,DNK,-,-,18,0,0,,0,0
1995,Djibouti,DJI,-,-,18092,0,0,,0,0
1995,"Dominican Rep.",DOM,-,-,30,0,0,,0,0
1995,Ecuador,ECU,-,-,203,0,0,,0,0
1995,"Equatorial Guinea",GNQ,-,-,342,0,0,,0,0
1995,Eritrea,ERI,-,-,286711,0,0,,0,0
1995,Estonia,EST,-,-,350,0,0,,0,0
1995,Ethiopia,ETH,-,-,100986,0,0,,0,0
1995,"French Guiana",GUF,-,-,5,0,0,,0,0
1995,Fiji,FJI,-,-,222,0,0,,0,0
1995,France,FRA,-,-,14,0,0,,0,0
1995,Gabon,GAB,-,-,27,0,0,,0,0
1995,Gambia,GMB,-,-,156,0,0,,0,0
1995,Palestinian,PSE,-,-,72762,0,0,,0,0
1995,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,75,0,0,,0,0
1995,Georgia,GEO,-,-,305,0,272400,,0,0
1995,Germany,DEU,-,-,384,0,0,,0,0
1995,Ghana,GHA,-,-,13594,0,0,,0,0
1995,Guinea-Bissau,GNB,-,-,830,0,0,,0,0
1995,Greece,GRC,-,-,221,0,0,,0,0
1995,Grenada,GRD,-,-,6,0,0,,0,0
1995,Guatemala,GTM,-,-,42901,0,13700,,0,0
1995,Guinea,GIN,-,-,441,0,0,,0,0
1995,Guyana,GUY,-,-,59,0,0,,0,0
1995,Haiti,HTI,-,-,13927,0,0,,0,0
1995,"China, Hong Kong SAR",HKG,-,-,202,0,0,,0,0
1995,Honduras,HND,-,-,1218,0,0,,0,0
1995,Croatia,HRV,-,-,245572,0,198200,,0,0
1995,Hungary,HUN,-,-,2349,0,0,,0,0
1995,"Cote d'Ivoire",CIV,-,-,203,0,0,,0,0
1995,India,IND,-,-,5011,0,0,,0,0
1995,Indonesia,IDN,-,-,9836,0,0,,0,0
1995,"Iran (Islamic Rep. of)",IRN,-,-,112360,0,0,,0,0
1995,Iraq,IRQ,-,-,718717,0,0,,0,0
1995,Israel,ISR,-,-,937,0,0,,0,0
1995,Italy,ITA,-,-,120,0,0,,0,0
1995,Jamaica,JAM,-,-,11,0,0,,0,0
1995,Jordan,JOR,-,-,511,0,0,,0,0
1995,Japan,JPN,-,-,5,0,0,,0,0
1995,Kazakhstan,KAZ,-,-,137,0,0,,0,0
1995,Kenya,KEN,-,-,9320,0,0,,0,0
1995,Kyrgyzstan,KGZ,-,-,20,0,0,,0,0
1995,"Rep. of Korea",KOR,-,-,29,0,0,,0,0
1995,Kuwait,KWT,-,-,764,0,0,,0,0
1995,"Lao People's Dem. Rep.",LAO,-,-,58197,0,0,,0,0
1995,Liberia,LBR,-,-,744627,0,320000,,0,0
1995,Libya,LBY,-,-,622,0,0,,0,0
1995,Lebanon,LBN,-,-,13513,0,0,,0,0
1995,"Sri Lanka",LKA,-,-,107587,0,200000,,0,0
1995,Lithuania,LTU,-,-,107,0,0,,0,0
1995,Latvia,LVA,-,-,158,0,0,,0,0
1995,Madagascar,MDG,-,-,77,0,0,,0,0
1995,Mauritania,MRT,-,-,84310,0,0,,0,0
1995,"North Macedonia",MKD,-,-,12881,0,0,,0,0
1995,"Rep. of Moldova",MDA,-,-,524,0,0,,0,0
1995,Mexico,MEX,-,-,361,0,0,,0,0
1995,Mali,MLI,-,-,77218,0,0,,0,0
1995,Malaysia,MYS,-,-,82,0,0,,0,0
1995,Malawi,MWI,-,-,37,0,0,,0,0
1995,Morocco,MAR,-,-,300,0,0,,0,0
1995,Mozambique,MOZ,-,-,125561,0,0,,0,0
1995,Malta,MLT,-,-,13,0,0,,0,0
1995,Mauritius,MUS,-,-,12,0,0,,0,0
1995,Myanmar,MMR,-,-,152301,0,0,,0,0
1995,Namibia,NAM,-,-,12,0,0,,0,0
1995,Nepal,NPL,-,-,27,0,0,,0,0
1995,Netherlands,NLD,-,-,86,0,0,,0,0
1995,Niger,NER,-,-,10289,0,0,,0,0
1995,Nicaragua,NIC,-,-,23936,0,0,,0,0
1995,Nigeria,NGA,-,-,1942,0,0,,0,0
1995,Oman,OMN,-,-,9,0,0,,0,0
1995,Pakistan,PAK,-,-,5277,0,0,,0,0
1995,Panama,PAN,-,-,158,0,0,,0,0
1995,Paraguay,PRY,-,-,51,0,0,,0,0
1995,Peru,PER,-,-,5902,0,0,,0,0
1995,Philippines,PHL,-,-,515,0,0,,0,0
1995,"Papua New Guinea",PNG,-,-,2000,0,0,,0,0
1995,Poland,POL,-,-,19731,0,0,,0,0
1995,Portugal,PRT,-,-,23,0,0,,0,0
1995,"Puerto Rico",PRI,-,-,12,0,0,,0,0
1995,Qatar,QAT,-,-,30,0,0,,0,0
1995,Romania,ROU,-,-,16977,0,0,,0,0
1995,"South Africa",ZAF,-,-,492,0,0,,0,0
1995,"Russian Federation",RUS,-,-,207027,0,128000,,0,0
1995,Rwanda,RWA,-,-,1819367,0,0,,0,0
1995,"El Salvador",SLV,-,-,23534,0,0,,0,0
1995,"Saudi Arabia",SAU,-,-,261,0,0,,0,0
1995,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,86116,0,490,,0,0
1995,Senegal,SEN,-,-,17587,0,0,,0,0
1995,Seychelles,SYC,-,-,339,0,0,,0,0
1995,Singapore,SGP,-,-,8,0,0,,0,0
1995,"Sierra Leone",SLE,-,-,379491,0,654600,,0,0
1995,"Solomon Islands",SLB,-,-,34,0,0,,0,0
1995,Somalia,SOM,-,-,638695,0,0,,0,0
1995,Spain,ESP,-,-,36,0,0,,0,0
1995,"Viet Nam",VNM,-,-,543536,0,0,,0,0
1995,"Sao Tome and Principe",STP,-,-,32,0,0,,0,0
1995,Sudan,SDN,-,-,445277,0,0,,0,0
1995,Suriname,SUR,-,-,817,0,0,,0,0
1995,Slovakia,SVK,-,-,24,0,0,,0,0
1995,Slovenia,SVN,-,-,12858,0,0,,0,0
1995,Eswatini,SWZ,-,-,15,0,0,,0,0
1995,Sweden,SWE,-,-,25,0,0,,0,0
1995,Switzerland,CHE,-,-,27,0,0,,0,0
1995,"Syrian Arab Rep.",SYR,-,-,7995,0,0,,0,0
1995,"United Rep. of Tanzania",TZA,-,-,69,0,0,,0,0
1995,Thailand,THA,-,-,209,0,0,,0,0
1995,Tajikistan,TJK,-,-,58960,0,16700,,0,0
1995,Turkmenistan,TKM,-,-,45,0,0,,0,0
1995,Togo,TGO,-,-,93152,0,0,,0,0
1995,"Trinidad and Tobago",TTO,-,-,12,0,0,,0,0
1995,Tunisia,TUN,-,-,327,0,0,,0,0
1995,Turkey,TUR,-,-,44866,0,0,,0,0
1995,Tuvalu,TUV,-,-,5,0,0,,0,0
1995,Uganda,UGA,-,-,24161,0,0,,0,0
1995,Ukraine,UKR,-,-,1702,0,0,,0,0
1995,Uruguay,URY,-,-,263,0,0,,0,0
1995,"United States of America",USA,-,-,243,0,0,,0,0
1995,Uzbekistan,UZB,-,-,142,0,0,,0,0
1995,"Saint Vincent and the Grenadines",VCT,-,-,7,0,0,,0,0
1995,"Venezuela (Bolivarian Republic of)",VEN,-,-,478,0,0,,0,0
1995,"Western Sahara",ESH,-,-,165000,0,0,,0,0
1995,Yemen,YEM,-,-,366,0,0,,0,0
1995,Zambia,ZMB,-,-,22,0,0,,0,0
1995,Zimbabwe,ZWE,-,-,37,0,0,,0,0
1995,Stateless,XXA,-,-,26139,0,0,,0,0
1995,Tibetan,TIB,-,-,20035,0,0,,0,0
1995,"Unknown ",,-,-,2166467,986458,0,,0,0
1996,Afghanistan,AFG,-,-,2674234,0,273840,,0,0
1996,Albania,ALB,-,-,5784,0,0,,0,0
1996,Algeria,DZA,-,-,2245,0,0,,0,0
1996,Angola,AGO,-,-,249686,0,0,,0,0
1996,Egypt,EGY,-,-,1198,0,0,,0,0
1996,Argentina,ARG,-,-,218,0,0,,0,0
1996,Armenia,ARM,-,-,203232,0,72000,,0,0
1996,Austria,AUT,-,-,53,0,0,,0,0
1996,Azerbaijan,AZE,-,-,236086,0,549030,,0,0
1996,Bahrain,BHR,-,-,64,0,0,,0,0
1996,Burundi,BDI,-,-,428680,0,882900,,0,0
1996,Belgium,BEL,-,-,5,0,0,,0,0
1996,Benin,BEN,-,-,42,0,0,,0,0
1996,Bangladesh,BGD,-,-,57962,0,0,,0,0
1996,Bhutan,BTN,-,-,106820,0,0,,0,0
1996,"Burkina Faso",BFA,-,-,64,0,0,,0,0
1996,Belarus,BLR,-,-,499,0,0,,0,0
1996,"Bolivia (Plurinational State of)",BOL,-,-,177,0,0,,0,0
1996,Botswana,BWA,-,-,22,0,0,,0,0
1996,Brazil,BRA,-,-,84,0,0,,0,0
1996,"Bosnia and Herzegovina",BIH,-,-,993868,0,760146,,0,0
1996,Bulgaria,BGR,-,-,3246,0,0,,0,0
1996,Belize,BLZ,-,-,5,0,0,,0,0
1996,Cambodia,KHM,-,-,62240,0,29406,,0,0
1996,Canada,CAN,-,-,10,0,0,,0,0
1996,"Central African Rep.",CAF,-,-,240,0,0,,0,0
1996,Chad,TCD,-,-,58443,0,0,,0,0
1996,China,CHN,-,-,105806,0,0,,0,0
1996,Chile,CHL,-,-,12801,0,0,,0,0
1996,Cameroon,CMR,-,-,2111,0,0,,0,0
1996,Congo,COG,-,-,214,0,0,,0,0
1996,"Dem. Rep. of the Congo",COD,-,-,158794,0,0,,0,0
1996,Comoros,COM,-,-,10,0,0,,0,0
1996,Colombia,COL,-,-,2168,0,0,,0,0
1996,"Costa Rica",CRI,-,-,136,0,0,,0,0
1996,Cuba,CUB,-,-,25462,0,0,,0,0
1996,Cyprus,CYP,-,-,9,0,265000,,0,0
1996,Czechia,CZE,-,-,977,0,0,,0,0
1996,Denmark,DNK,-,-,34,0,0,,0,0
1996,Djibouti,DJI,-,-,18096,0,0,,0,0
1996,"Dominican Rep.",DOM,-,-,29,0,0,,0,0
1996,Ecuador,ECU,-,-,216,0,0,,0,0
1996,"Equatorial Guinea",GNQ,-,-,398,0,0,,0,0
1996,Eritrea,ERI,-,-,332222,0,0,,0,0
1996,Estonia,EST,-,-,1309,0,0,,0,0
1996,Ethiopia,ETH,-,-,96264,0,0,,0,0
1996,"French Guiana",GUF,-,-,5,0,0,,0,0
1996,Fiji,FJI,-,-,305,0,0,,0,0
1996,France,FRA,-,-,46,0,0,,0,0
1996,Gabon,GAB,-,-,22,0,0,,0,0
1996,Gambia,GMB,-,-,308,0,0,,0,0
1996,Palestinian,PSE,-,-,80202,0,0,,0,0
1996,"United Kingdom of Great Britain and Northern Ireland",GBR,-,-,69,0,0,,0,0
1996,Georgia,GEO,-,-,48485,0,272359,,0,0
1996,Germany,DEU,-,-,421,0,0,,0,0
1996,Ghana,GHA,-,-,15100,0,0,,0,0
1996,Guinea-Bissau,GNB,-,-,854,0,0,,0,0
1996,Greece,GRC,-,-,247,0,0,,0,0
1996,Grenada,GRD,-,-,10,0,0,,0,0
1996,Guatemala,GTM,-,-,40341,0,11200,,0,0
1996,Guinea,GIN,-,-,520,0,0,,0,0
1996,Guyana,GUY,-,-,54,0,0,,0,0
1996,Haiti,HTI,-,-,15119,0,0,,0,0
1996,"China, Hong Kong SAR",HKG,-,-,102,0,0,,0,0
