"Year","Country.of.origin","Country.of.origin..ISO.","Country.of.asylum","Country.of.asylum..ISO.","Refugees.under.UNHCR.s.mandate","Asylum.seekers","IDPs.of.concern.to.UNHCR","Venezuelans.displaced.abroad","Stateless.persons","Others.of.concern"
2011,"Syrian Arab Rep.","SYR","Rep. of Moldova","MDA",11,10,0,NA,0,0
2011,"Afghanistan","AFG","Mexico","MEX",5,0,0,NA,0,0
2011,"Iraq","IRQ","Mexico","MEX",41,0,0,NA,0,0
2011,"Sudan","SDN","Mexico","MEX",5,0,0,NA,0,0
2011,"Afghanistan","AFG","Malaysia","MYS",341,95,0,NA,0,0
2011,"Iraq","IRQ","Malaysia","MYS",545,221,0,NA,0,0
2011,"Somalia","SOM","Malaysia","MYS",812,224,0,NA,0,0
2011,"Sudan","SDN","Malaysia","MYS",70,61,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Malaysia","MYS",5,8,0,NA,0,0
2011,"Somalia","SOM","Malawi","MWI",55,48,0,NA,0,0
2011,"Sudan","SDN","Malawi","MWI",5,0,0,NA,0,0
2011,"Afghanistan","AFG","Morocco","MAR",8,0,0,NA,0,0
2011,"Iraq","IRQ","Morocco","MAR",149,11,0,NA,0,0
2011,"Somalia","SOM","Morocco","MAR",8,0,0,NA,0,0
2011,"Sudan","SDN","Morocco","MAR",5,5,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Morocco","MAR",0,5,0,NA,0,0
2011,"Somalia","SOM","Mozambique","MOZ",32,2107,0,NA,0,0
2011,"Sudan","SDN","Mozambique","MOZ",0,19,0,NA,0,0
2011,"Iraq","IRQ","Malta","MLT",56,5,0,NA,0,0
2011,"Somalia","SOM","Malta","MLT",4009,137,0,NA,0,0
2011,"Sudan","SDN","Malta","MLT",302,101,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Malta","MLT",80,72,0,NA,0,0
2011,"Somalia","SOM","Namibia","NAM",5,7,0,NA,0,0
2011,"Sudan","SDN","Namibia","NAM",5,0,0,NA,0,0
2011,"Iraq","IRQ","Nepal","NPL",5,0,0,NA,0,0
2011,"Somalia","SOM","Nepal","NPL",73,5,0,NA,0,0
2011,"Afghanistan","AFG","Netherlands","NLD",5697,1473,0,NA,0,0
2011,"Iraq","IRQ","Netherlands","NLD",18255,1384,0,NA,0,0
2011,"Somalia","SOM","Netherlands","NLD",15715,1595,0,NA,0,0
2011,"Sudan","SDN","Netherlands","NLD",1506,128,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Netherlands","NLD",1064,231,0,NA,0,0
2011,"Iraq","IRQ","Niger","NER",6,0,0,NA,0,0
2011,"Somalia","SOM","Niger","NER",9,0,0,NA,0,0
2011,"Sudan","SDN","Niger","NER",9,0,0,NA,0,0
2011,"Somalia","SOM","Nigeria","NGA",21,0,0,NA,0,0
2011,"Sudan","SDN","Nigeria","NGA",149,15,0,NA,0,0
2011,"Afghanistan","AFG","Norway","NOR",5733,1678,0,NA,0,0
2011,"Iraq","IRQ","Norway","NOR",6257,709,0,NA,0,0
2011,"Somalia","SOM","Norway","NOR",7981,1751,0,NA,0,0
2011,"Sudan","SDN","Norway","NOR",432,226,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Norway","NOR",171,336,0,NA,0,0
2011,"Afghanistan","AFG","New Zealand","NZL",44,15,0,NA,0,0
2011,"Iraq","IRQ","New Zealand","NZL",249,5,0,NA,0,0
2011,"Somalia","SOM","New Zealand","NZL",61,5,0,NA,0,0
2011,"Sudan","SDN","New Zealand","NZL",19,0,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","New Zealand","NZL",35,0,0,NA,0,0
2011,"Iraq","IRQ","Oman","OMN",76,35,0,NA,0,0
2011,"Sudan","SDN","Oman","OMN",0,5,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Oman","OMN",7,5,0,NA,0,0
2011,"Afghanistan","AFG","Pakistan","PAK",1701945,1543,0,NA,0,0
2011,"Iraq","IRQ","Pakistan","PAK",78,0,0,NA,0,0
2011,"Somalia","SOM","Pakistan","PAK",536,34,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Pakistan","PAK",8,0,0,NA,0,0
2011,"Afghanistan","AFG","Panama","PAN",0,5,0,NA,0,0
2011,"Somalia","SOM","Panama","PAN",0,107,0,NA,0,0
2011,"Sudan","SDN","Panama","PAN",5,0,0,NA,0,0
2011,"Iraq","IRQ","Paraguay","PRY",6,0,0,NA,0,0
2011,"Iraq","IRQ","Peru","PER",12,0,0,NA,0,0
2011,"Iraq","IRQ","Philippines","PHL",21,8,0,NA,0,0
2011,"Somalia","SOM","Philippines","PHL",5,0,0,NA,0,0
2011,"Afghanistan","AFG","Poland","POL",68,34,0,NA,0,0
2011,"Iraq","IRQ","Poland","POL",135,17,0,NA,0,0
2011,"Somalia","SOM","Poland","POL",51,5,0,NA,0,0
2011,"Sudan","SDN","Poland","POL",8,5,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Poland","POL",10,10,0,NA,0,0
2011,"Afghanistan","AFG","Portugal","PRT",5,5,0,NA,0,0
2011,"Iraq","IRQ","Portugal","PRT",7,5,0,NA,0,0
2011,"Somalia","SOM","Portugal","PRT",33,19,0,NA,0,0
2011,"Iraq","IRQ","Qatar","QAT",64,38,0,NA,0,0
2011,"Somalia","SOM","Qatar","QAT",8,0,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Qatar","QAT",8,0,0,NA,0,0
2011,"Afghanistan","AFG","Romania","ROU",91,57,0,NA,0,0
2011,"Iraq","IRQ","Romania","ROU",474,13,0,NA,0,0
2011,"Somalia","SOM","Romania","ROU",85,30,0,NA,0,0
2011,"Sudan","SDN","Romania","ROU",14,6,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Romania","ROU",20,27,0,NA,0,0
2011,"Afghanistan","AFG","South Africa","ZAF",18,0,0,NA,0,0
2011,"Iraq","IRQ","South Africa","ZAF",5,0,0,NA,0,0
2011,"Somalia","SOM","South Africa","ZAF",15186,5678,0,NA,0,0
2011,"Sudan","SDN","South Africa","ZAF",179,22,0,NA,0,0
2011,"Afghanistan","AFG","Russian Federation","RUS",1687,397,0,NA,0,0
2011,"Iraq","IRQ","Russian Federation","RUS",26,13,0,NA,0,0
2011,"Somalia","SOM","Russian Federation","RUS",5,0,0,NA,0,0
2011,"Sudan","SDN","Russian Federation","RUS",5,5,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Russian Federation","RUS",5,13,0,NA,0,0
2011,"Somalia","SOM","Rwanda","RWA",8,0,0,NA,0,0
2011,"Afghanistan","AFG","Saudi Arabia","SAU",0,7,0,NA,0,0
2011,"Iraq","IRQ","Saudi Arabia","SAU",56,31,0,NA,0,0
2011,"Somalia","SOM","Saudi Arabia","SAU",20,17,0,NA,0,0
2011,"Sudan","SDN","Saudi Arabia","SAU",38,8,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Saudi Arabia","SAU",14,12,0,NA,0,0
2011,"Afghanistan","AFG","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,173,0,NA,0,0
2011,"Iraq","IRQ","Serbia and Kosovo: S/RES/1244 (1999)","SRB",32,0,0,NA,0,0
2011,"Somalia","SOM","Serbia and Kosovo: S/RES/1244 (1999)","SRB",0,184,0,NA,0,0
2011,"Somalia","SOM","Senegal","SEN",5,11,0,NA,0,0
2011,"Sudan","SDN","Senegal","SEN",0,8,0,NA,0,0
2011,"Sudan","SDN","Sierra Leone","SLE",7,5,0,NA,0,0
2011,"Somalia","SOM","Somalia","SOM",0,0,1356845,NA,0,11
2011,"Sudan","SDN","Somalia","SOM",5,5,0,NA,0,0
2011,"Afghanistan","AFG","Spain","ESP",62,0,0,NA,0,0
2011,"Iraq","IRQ","Spain","ESP",250,0,0,NA,0,0
2011,"Somalia","SOM","Spain","ESP",147,0,0,NA,0,0
2011,"Sudan","SDN","Spain","ESP",10,0,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Spain","ESP",32,0,0,NA,0,0
2011,"Somalia","SOM","Sudan","SDN",130,100,0,NA,0,0
2011,"Sudan","SDN","Sudan","SDN",0,0,2422520,NA,0,0
2011,"Sudan","SDN","South Sudan","SSD",76845,5,0,NA,0,0
2011,"Afghanistan","AFG","Slovakia","SVK",175,0,0,NA,0,6
2011,"Iraq","IRQ","Slovakia","SVK",93,0,0,NA,0,0
2011,"Somalia","SOM","Slovakia","SVK",80,0,0,NA,0,40
2011,"Syrian Arab Rep.","SYR","Slovakia","SVK",23,0,0,NA,0,0
2011,"Afghanistan","AFG","Slovenia","SVN",8,28,0,NA,0,0
2011,"Iraq","IRQ","Slovenia","SVN",5,5,0,NA,0,0
2011,"Somalia","SOM","Slovenia","SVN",12,0,0,NA,0,0
2011,"Sudan","SDN","Slovenia","SVN",5,0,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Slovenia","SVN",0,6,0,NA,0,0
2011,"Somalia","SOM","Eswatini","SWZ",69,0,0,NA,0,0
2011,"Afghanistan","AFG","Sweden","SWE",6620,2204,0,NA,0,0
2011,"Iraq","IRQ","Sweden","SWE",27367,1058,0,NA,0,0
2011,"Somalia","SOM","Sweden","SWE",17602,1744,0,NA,0,0
2011,"Sudan","SDN","Sweden","SWE",254,56,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Sweden","SWE",1206,485,0,NA,0,0
2011,"Afghanistan","AFG","Switzerland","CHE",2127,1369,0,NA,0,0
2011,"Iraq","IRQ","Switzerland","CHE",4355,564,0,NA,0,0
2011,"Somalia","SOM","Switzerland","CHE",4148,440,0,NA,0,0
2011,"Sudan","SDN","Switzerland","CHE",150,107,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Switzerland","CHE",1074,1066,0,NA,0,0
2011,"Afghanistan","AFG","Syrian Arab Rep.","SYR",1791,168,0,NA,0,0
2011,"Iraq","IRQ","Syrian Arab Rep.","SYR",750000,892,0,NA,0,0
2011,"Somalia","SOM","Syrian Arab Rep.","SYR",2538,135,0,NA,0,0
2011,"Sudan","SDN","Syrian Arab Rep.","SYR",562,272,0,NA,0,0
2011,"Somalia","SOM","United Rep. of Tanzania","TZA",1530,299,0,NA,0,0
2011,"Iraq","IRQ","Thailand","THA",79,22,0,NA,0,0
2011,"Somalia","SOM","Thailand","THA",142,26,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Thailand","THA",0,8,0,NA,0,0
2011,"Afghanistan","AFG","Tajikistan","TJK",3270,2011,0,NA,0,0
2011,"Iraq","IRQ","Tajikistan","TJK",5,0,0,NA,0,0
2011,"Afghanistan","AFG","Turkmenistan","TKM",31,0,0,NA,0,0
2011,"Iraq","IRQ","Togo","TGO",5,0,0,NA,0,0
2011,"Iraq","IRQ","Tunisia","TUN",305,0,0,NA,0,0
2011,"Somalia","SOM","Tunisia","TUN",953,61,0,NA,0,0
2011,"Sudan","SDN","Tunisia","TUN",817,153,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Tunisia","TUN",11,0,0,NA,0,0
2011,"Afghanistan","AFG","Turkey","TUR",2682,2395,0,NA,0,0
2011,"Iraq","IRQ","Turkey","TUR",7071,3678,0,NA,0,0
2011,"Somalia","SOM","Turkey","TUR",1105,646,0,NA,0,0
2011,"Sudan","SDN","Turkey","TUR",157,55,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Turkey","TUR",19,205,0,NA,0,9270
2011,"Afghanistan","AFG","United Arab Emirates","ARE",0,6,0,NA,0,0
2011,"Iraq","IRQ","United Arab Emirates","ARE",570,0,0,NA,0,0
2011,"Somalia","SOM","United Arab Emirates","ARE",19,8,0,NA,0,0
2011,"Sudan","SDN","United Arab Emirates","ARE",14,14,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","United Arab Emirates","ARE",37,6,0,NA,0,0
2011,"Somalia","SOM","Uganda","UGA",14023,7040,0,NA,0,0
2011,"Sudan","SDN","Uganda","UGA",18268,1053,0,NA,0,0
2011,"Afghanistan","AFG","Ukraine","UKR",1457,1494,0,NA,0,0
2011,"Iraq","IRQ","Ukraine","UKR",69,163,0,NA,0,0
2011,"Somalia","SOM","Ukraine","UKR",33,223,0,NA,0,0
2011,"Sudan","SDN","Ukraine","UKR",56,48,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Ukraine","UKR",43,176,0,NA,0,0
2011,"Somalia","SOM","Uruguay","URY",5,0,0,NA,0,0
2011,"Afghanistan","AFG","United States of America","USA",1103,107,0,NA,0,0
2011,"Iraq","IRQ","United States of America","USA",5126,175,0,NA,0,0
2011,"Somalia","SOM","United States of America","USA",2996,57,0,NA,0,0
2011,"Sudan","SDN","United States of America","USA",1857,53,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","United States of America","USA",373,112,0,NA,0,0
2011,"Afghanistan","AFG","Uzbekistan","UZB",211,0,0,NA,0,0
2011,"Afghanistan","AFG","Venezuela (Bolivarian Republic of)","VEN",5,0,0,NA,0,0
2011,"Iraq","IRQ","Venezuela (Bolivarian Republic of)","VEN",0,8,0,NA,0,0
2011,"Somalia","SOM","Venezuela (Bolivarian Republic of)","VEN",0,9,0,NA,0,0
2011,"Iraq","IRQ","Yemen","YEM",3940,176,0,NA,0,0
2011,"Somalia","SOM","Yemen","YEM",204685,0,0,NA,0,0
2011,"Sudan","SDN","Yemen","YEM",61,37,0,NA,0,0
2011,"Syrian Arab Rep.","SYR","Yemen","YEM",42,24,0,NA,0,0
2011,"Somalia","SOM","Zambia","ZMB",1842,425,0,NA,0,0
2011,"Sudan","SDN","Zambia","ZMB",28,5,0,NA,0,0
2011,"Somalia","SOM","Zimbabwe","ZWE",21,12,0,NA,0,0
2011,"Sudan","SDN","Zimbabwe","ZWE",14,0,0,NA,0,0
2012,"Afghanistan","AFG","Afghanistan","AFG",0,0,486298,NA,0,879376
2012,"Iraq","IRQ","Albania","ALB",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Albania","ALB",0,5,0,NA,0,0
2012,"Iraq","IRQ","Algeria","DZA",15,5,0,NA,0,0
2012,"Somalia","SOM","Algeria","DZA",5,0,0,NA,0,0
2012,"Sudan","SDN","Algeria","DZA",0,33,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Algeria","DZA",0,236,0,NA,0,0
2012,"Somalia","SOM","Angola","AGO",215,1086,0,NA,0,0
2012,"Sudan","SDN","Angola","AGO",281,1647,0,NA,0,0
2012,"Afghanistan","AFG","Egypt","EGY",0,9,0,NA,0,0
2012,"Iraq","IRQ","Egypt","EGY",5703,1092,0,NA,0,0
2012,"Somalia","SOM","Egypt","EGY",6250,1187,0,NA,0,0
2012,"Sudan","SDN","Egypt","EGY",12124,10664,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Egypt","EGY",12836,0,0,NA,0,0
2012,"Iraq","IRQ","Argentina","ARG",25,0,0,NA,0,0
2012,"Somalia","SOM","Argentina","ARG",5,0,0,NA,0,0
2012,"Sudan","SDN","Argentina","ARG",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Argentina","ARG",40,9,0,NA,0,0
2012,"Iraq","IRQ","Armenia","ARM",943,16,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Armenia","ARM",136,340,0,NA,0,5500
2012,"Afghanistan","AFG","Australia","AUS",7192,1074,0,NA,0,0
2012,"Iraq","IRQ","Australia","AUS",2821,575,0,NA,0,0
2012,"Somalia","SOM","Australia","AUS",66,26,0,NA,0,0
2012,"Sudan","SDN","Australia","AUS",49,12,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Australia","AUS",204,75,0,NA,0,0
2012,"Afghanistan","AFG","Austria","AUT",10158,6203,0,NA,0,0
2012,"Iraq","IRQ","Austria","AUT",2863,807,0,NA,0,0
2012,"Somalia","SOM","Austria","AUT",1915,798,0,NA,0,0
2012,"Sudan","SDN","Austria","AUT",250,100,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Austria","AUT",1675,694,0,NA,0,0
2012,"Afghanistan","AFG","Azerbaijan","AZE",576,82,0,NA,0,0
2012,"Iraq","IRQ","Azerbaijan","AZE",12,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Azerbaijan","AZE",5,6,0,NA,0,0
2012,"Iraq","IRQ","Bahrain","BHR",289,41,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Bahrain","BHR",0,5,0,NA,0,0
2012,"Somalia","SOM","Burundi","BDI",20,13,0,NA,0,0
2012,"Afghanistan","AFG","Belgium","BEL",1267,1911,0,NA,0,0
2012,"Iraq","IRQ","Belgium","BEL",1541,416,0,NA,0,0
2012,"Somalia","SOM","Belgium","BEL",288,288,0,NA,0,0
2012,"Sudan","SDN","Belgium","BEL",64,42,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Belgium","BEL",355,938,0,NA,0,0
2012,"Iraq","IRQ","Bangladesh","BGD",5,0,0,NA,0,0
2012,"Somalia","SOM","Bangladesh","BGD",12,0,0,NA,0,0
2012,"Sudan","SDN","Burkina Faso","BFA",7,0,0,NA,0,0
2012,"Afghanistan","AFG","Belarus","BLR",409,40,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Belarus","BLR",0,11,0,NA,0,0
2012,"Iraq","IRQ","Bolivia (Plurinational State of)","BOL",16,0,0,NA,0,0
2012,"Somalia","SOM","Botswana","BWA",445,78,0,NA,0,0
2012,"Sudan","SDN","Botswana","BWA",8,6,0,NA,0,0
2012,"Afghanistan","AFG","Brazil","BRA",28,0,0,NA,0,0
2012,"Iraq","IRQ","Brazil","BRA",214,8,0,NA,0,0
2012,"Somalia","SOM","Brazil","BRA",43,45,0,NA,0,0
2012,"Sudan","SDN","Brazil","BRA",42,15,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Brazil","BRA",42,67,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Bosnia and Herzegovina","BIH",5,26,0,NA,0,0
2012,"Afghanistan","AFG","Bulgaria","BGR",368,0,0,NA,0,0
2012,"Iraq","IRQ","Bulgaria","BGR",1359,0,0,NA,0,0
2012,"Somalia","SOM","Bulgaria","BGR",93,0,0,NA,0,0
2012,"Sudan","SDN","Bulgaria","BGR",29,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Bulgaria","BGR",97,0,0,NA,0,0
2012,"Somalia","SOM","Cambodia","KHM",8,0,0,NA,0,0
2012,"Afghanistan","AFG","Canada","CAN",2609,411,0,NA,0,0
2012,"Iraq","IRQ","Canada","CAN",1745,170,0,NA,0,0
2012,"Somalia","SOM","Canada","CAN",3459,387,0,NA,0,0
2012,"Sudan","SDN","Canada","CAN",1100,105,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Canada","CAN",533,404,0,NA,0,0
2012,"Sudan","SDN","Central African Rep.","CAF",2174,470,0,NA,0,0
2012,"Somalia","SOM","Chad","TCD",12,22,0,NA,0,0
2012,"Sudan","SDN","Chad","TCD",306960,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Chad","TCD",5,0,0,NA,0,0
2012,"Afghanistan","AFG","China","CHN",7,0,0,NA,0,0
2012,"Iraq","IRQ","China","CHN",23,0,0,NA,0,0
2012,"Somalia","SOM","China","CHN",48,214,0,NA,0,0
2012,"Afghanistan","AFG","Chile","CHL",12,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Chile","CHL",0,5,0,NA,0,0
2012,"Sudan","SDN","Cameroon","CMR",65,21,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Cameroon","CMR",0,5,0,NA,0,0
2012,"Sudan","SDN","Congo","COG",32,14,0,NA,0,0
2012,"Somalia","SOM","Dem. Rep. of the Congo","COD",29,11,0,NA,0,0
2012,"Sudan","SDN","Dem. Rep. of the Congo","COD",2505,0,0,NA,0,0
2012,"Iraq","IRQ","Colombia","COL",5,0,0,NA,0,0
2012,"Somalia","SOM","Colombia","COL",11,0,0,NA,0,0
2012,"Somalia","SOM","Costa Rica","CRI",15,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Cuba","CUB",11,5,0,NA,0,0
2012,"Afghanistan","AFG","Cyprus","CYP",7,50,0,NA,0,0
2012,"Iraq","IRQ","Cyprus","CYP",644,266,0,NA,0,0
2012,"Somalia","SOM","Cyprus","CYP",9,15,0,NA,0,0
2012,"Sudan","SDN","Cyprus","CYP",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Cyprus","CYP",139,946,0,NA,0,0
2012,"Afghanistan","AFG","Czechia","CZE",241,14,0,NA,0,0
2012,"Iraq","IRQ","Czechia","CZE",159,10,0,NA,0,0
2012,"Somalia","SOM","Czechia","CZE",30,0,0,NA,0,0
2012,"Sudan","SDN","Czechia","CZE",21,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Czechia","CZE",54,70,0,NA,0,0
2012,"Afghanistan","AFG","Denmark","DNK",2515,361,0,NA,0,0
2012,"Iraq","IRQ","Denmark","DNK",1165,54,0,NA,0,0
2012,"Somalia","SOM","Denmark","DNK",531,78,0,NA,0,0
2012,"Sudan","SDN","Denmark","DNK",68,5,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Denmark","DNK",1903,115,0,NA,0,0
2012,"Iraq","IRQ","Djibouti","DJI",5,5,0,NA,0,0
2012,"Somalia","SOM","Djibouti","DJI",18289,35,0,NA,0,0
2012,"Sudan","SDN","Djibouti","DJI",6,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Dominican Rep.","DOM",7,0,0,NA,0,0
2012,"Afghanistan","AFG","Ecuador","ECU",113,5,0,NA,0,0
2012,"Iraq","IRQ","Ecuador","ECU",36,0,0,NA,0,0
2012,"Somalia","SOM","Ecuador","ECU",7,0,0,NA,0,0
2012,"Sudan","SDN","Ecuador","ECU",5,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Ecuador","ECU",11,0,0,NA,0,0
2012,"Somalia","SOM","Eritrea","ERI",3440,0,0,NA,0,0
2012,"Sudan","SDN","Eritrea","ERI",62,5,0,NA,0,0
2012,"Afghanistan","AFG","Estonia","EST",14,0,0,NA,0,0
2012,"Somalia","SOM","Estonia","EST",5,0,0,NA,0,0
2012,"Somalia","SOM","Ethiopia","ETH",223031,212,0,NA,0,0
2012,"Sudan","SDN","Ethiopia","ETH",27175,271,0,NA,0,0
2012,"Afghanistan","AFG","Fiji","FJI",0,7,0,NA,0,0
2012,"Afghanistan","AFG","Finland","FIN",1137,155,0,NA,0,0
2012,"Iraq","IRQ","Finland","FIN",2797,563,0,NA,0,0
2012,"Somalia","SOM","Finland","FIN",2571,110,0,NA,0,0
2012,"Sudan","SDN","Finland","FIN",10,9,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Finland","FIN",218,110,0,NA,0,0
2012,"Afghanistan","AFG","France","FRA",2590,595,0,NA,0,0
2012,"Iraq","IRQ","France","FRA",2620,0,0,NA,0,0
2012,"Somalia","SOM","France","FRA",1489,0,0,NA,0,0
2012,"Sudan","SDN","France","FRA",2180,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","France","FRA",640,0,0,NA,0,0
2012,"Somalia","SOM","Gabon","GAB",5,0,0,NA,0,0
2012,"Sudan","SDN","Gabon","GAB",6,13,0,NA,0,0
2012,"Iraq","IRQ","Gambia","GMB",6,0,0,NA,0,0
2012,"Somalia","SOM","Gambia","GMB",5,0,0,NA,0,0
2012,"Afghanistan","AFG","United Kingdom of Great Britain and Northern Ireland","GBR",9845,1262,0,NA,0,0
2012,"Iraq","IRQ","United Kingdom of Great Britain and Northern Ireland","GBR",5755,487,0,NA,0,0
2012,"Somalia","SOM","United Kingdom of Great Britain and Northern Ireland","GBR",15134,475,0,NA,0,0
2012,"Sudan","SDN","United Kingdom of Great Britain and Northern Ireland","GBR",3750,288,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","United Kingdom of Great Britain and Northern Ireland","GBR",1717,389,0,NA,0,0
2012,"Afghanistan","AFG","Georgia","GEO",5,0,0,NA,0,0
2012,"Iraq","IRQ","Georgia","GEO",20,375,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Georgia","GEO",141,16,0,NA,0,0
2012,"Afghanistan","AFG","Germany","DEU",31746,14357,0,NA,0,0
2012,"Iraq","IRQ","Germany","DEU",49829,6302,0,NA,0,0
2012,"Somalia","SOM","Germany","DEU",3634,1972,0,NA,0,0
2012,"Sudan","SDN","Germany","DEU",575,267,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Germany","DEU",18165,5986,0,NA,0,0
2012,"Iraq","IRQ","Ghana","GHA",0,13,0,NA,0,0
2012,"Somalia","SOM","Ghana","GHA",21,27,0,NA,0,0
2012,"Sudan","SDN","Ghana","GHA",202,224,0,NA,0,0
2012,"Afghanistan","AFG","Greece","GRC",343,0,0,NA,0,0
2012,"Iraq","IRQ","Greece","GRC",838,0,0,NA,0,0
2012,"Somalia","SOM","Greece","GRC",38,0,0,NA,0,0
2012,"Sudan","SDN","Greece","GRC",44,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Greece","GRC",20,0,0,NA,0,0
2012,"Iraq","IRQ","Guinea","GIN",0,5,0,NA,0,0
2012,"Afghanistan","AFG","China, Hong Kong SAR","HKG",7,5,0,NA,0,0
2012,"Somalia","SOM","China, Hong Kong SAR","HKG",21,61,0,NA,0,0
2012,"Afghanistan","AFG","Croatia","HRV",19,128,0,NA,0,0
2012,"Iraq","IRQ","Croatia","HRV",5,0,0,NA,0,0
2012,"Somalia","SOM","Croatia","HRV",0,63,0,NA,0,0
2012,"Sudan","SDN","Croatia","HRV",0,9,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Croatia","HRV",12,40,0,NA,0,0
2012,"Afghanistan","AFG","Hungary","HUN",1131,0,0,NA,0,0
2012,"Iraq","IRQ","Hungary","HUN",563,0,0,NA,0,0
2012,"Somalia","SOM","Hungary","HUN",431,0,0,NA,0,0
2012,"Sudan","SDN","Hungary","HUN",64,0,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Hungary","HUN",86,0,0,NA,0,0
2012,"Afghanistan","AFG","Iceland","ISL",6,11,0,NA,0,0
2012,"Iraq","IRQ","Iceland","ISL",0,5,0,NA,0,0
2012,"Somalia","SOM","Iceland","ISL",5,0,0,NA,0,0
2012,"Afghanistan","AFG","Cote d'Ivoire","CIV",13,0,0,NA,0,0
2012,"Sudan","SDN","Cote d'Ivoire","CIV",5,0,0,NA,0,0
2012,"Afghanistan","AFG","India","IND",9633,571,0,NA,0,0
2012,"Iraq","IRQ","India","IND",113,28,0,NA,0,0
2012,"Somalia","SOM","India","IND",739,35,0,NA,0,0
2012,"Sudan","SDN","India","IND",30,11,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","India","IND",6,5,0,NA,0,0
2012,"Afghanistan","AFG","Indonesia","IDN",890,2995,0,NA,0,0
2012,"Iraq","IRQ","Indonesia","IDN",126,425,0,NA,0,0
2012,"Somalia","SOM","Indonesia","IDN",160,206,0,NA,0,0
2012,"Sudan","SDN","Indonesia","IDN",0,44,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Indonesia","IDN",5,48,0,NA,0,0
2012,"Afghanistan","AFG","Ireland","IRL",181,210,0,NA,0,0
2012,"Iraq","IRQ","Ireland","IRL",534,120,0,NA,0,0
2012,"Somalia","SOM","Ireland","IRL",505,172,0,NA,0,0
2012,"Sudan","SDN","Ireland","IRL",432,179,0,NA,0,0
2012,"Syrian Arab Rep.","SYR","Ireland","IRL",38,11,0,NA,0,0
2012,"Afghanistan","AFG","Iran (Islamic Rep. of)","IRN",824087,13,0,NA,0,0
2012,"Iraq","IRQ","Iran (Islamic Rep. of)","IRN",44085,0,0,NA,0,0
2012,"Afghanistan","AFG","Iraq","IRQ",0,33,0,NA,0,0
